gene_name	X1001	X1002	X1003
TMEM68	-2.503026469356542	-2.4659892294659342	-2.459188847946197
CYC1	0.26492509531387526	0.20602386259448444	0.24130440483991997
LSM1	-1.2308963021969817	-1.1088914444821296	-1.1865142795464818
PDGFRL	-2.4201729324931374	-2.407820301421741	-1.3950996844211827
C8orf51	-0.2830602537656966	-0.5691725285015662	0.32472783749626283
RPL7	-1.0704982882593994	-1.248641387055903	-1.0500564998129327
ZNF703	0.7229924858691383	0.6736640939624553	0.7012234227388707
RDH10	-3.128650431971081	-3.059198785909439	-3.072267197677824
MIR596	2.646836065866979	2.7750836710897	2.4899066590011247
FLJ10661	-1.54608325210363	-1.0752709640720146	-1.4058654604722256
GPAA1	-1.1200470093357038	-1.0039466832185018	-0.9271897722072167
EHMT1	-14.897759163651422	-18.3297297017452	-15.64281277970603
CAMSAP1	-3.1289338645994293	-2.910863986940381	-2.8973105483921495
PHF19	-1.8701726129964846	-2.0680462438699125	-1.8104497748920534
ABL1	-9.335694557801867	-9.171607740826339	-9.441475384495506
SEC16A	-10.461745613203625	-10.759037545151145	-10.176088572071228
CACNA1B	-0.33615544283319526	-0.36309378913685625	-0.5482259877640653
APBA1	-9.05571553020396	-8.635228762537322	-8.625463121272007
NCRNA00092	-1.1472119503494602	-1.0609889814102278	-1.046777997995709
C9orf75	-0.6179235071061362	-0.6026163531590809	-0.6534253066149832
PSIP1	-1.624804274269346	-1.5198202269435044	-1.5569906331945171
SURF4	-2.7562779069301793	-2.8695162600342976	-2.8812591981973705
RBM18	0.21377437006936675	0.30776684795764686	0.21710307503804735
TJP2	-2.140993270558748	-2.13470029865343	-2.1499712608101786
ENTPD2	-0.2522434939067806	0.35871980517865126	0.23762570796020374
ARPC5L	0.5729225420628808	0.8100858045494763	0.4925862949204518
TLE1	-5.035586617977867	-4.670447066980075	-4.91390078184158
FIBCD1	-7.5203524195238565	-9.59149942752437	-9.888606394186585
LMX1B	-5.267097607162927	-5.0378825325224605	-5.286352864099382
FBP1	0.35480912767870276	0.20705046739025063	0.33859607293469485
NFIL3	-3.5435705664299335	-3.253369752014626	-3.407741478998095
NR6A1	-1.4835887975438509	-1.5028698114963452	-1.553734706642754
RALGDS	-1.5537689059692448	-1.5525767113286502	-1.4966926842971167
DAPK1	-4.356630058159453	-4.527166601807517	-3.9780025876114116
FAM102A	-3.24941364172826	-2.800956482004294	-2.9491799451183893
RMI1	-1.6152481684584272	-1.6016506754881399	-1.5651209764876088
NR4A3	-1.7118889541018283	-2.308753592003242	-1.9772164761002222
GNAQ	-4.072120542267171	-4.021362176139162	-4.146367496630507
C9orf25	-2.048765783583799	-1.789928595696165	-1.924007013572269
ZNF367	-1.9990533589799167	-1.9937131738797995	-1.9854507201281555
C9orf122	1.5745142693152838	1.692013840025448	1.6522843927925228
DBC1	-3.724939971846027	-3.579722370632826	-3.544372453581716
NINJ1	-0.5887670650466013	-0.469686033534414	-0.5728887368088712
LRRC26	5.3113879943218025	5.566040666927687	6.178508684930022
IKBKAP	1.2117828496529115	1.0845431041790197	1.186495575371602
RPL12	-1.1536451330219293	-1.159350883217751	-1.2078339508070106
LRSAM1	-2.9756038330127437	-2.9388977243132954	-2.969348842874294
DOLK	-0.6831804133966468	-0.78208255554346	-0.7147353379546819
VPS13A	0.4546741313763291	0.4173741529573264	0.4343482108760112
FAM120A	-2.8013960002673612	-2.8056194854820746	-2.7048086410450822
SLC25A25	-0.431899649623019	-0.3771081243478632	-0.3558607467863247
C9orf7	-0.2969052130421532	-0.5828073754400521	-0.48521392373074723
DMRT3	-1.9073012673038918	-1.9903089598770145	-1.8456191104023745
LOC283050	-6.496693119338114	-6.0086254083377995	-6.422167293048454
ZMIZ1	-14.419302952344092	-14.276569386636352	-14.771482469842987
LOXL4	-0.9605993738745866	-0.9242891463873835	-0.890666349926582
HMX2	1.4944325991280745	1.7992289206361054	1.3256933892097325
MMS19	-0.9063919120271632	-1.2111931040528323	-0.902565360081176
UBTD1	-7.356837064976617	-6.960538328540384	-7.3019485069327486
NKX6-2	-0.977905696840325	-1.2582190191043987	-1.5778716853157577
ANK3	1.5854778604334088	2.7498701783285546	2.1359957350271315
EBF3	-22.8392828567184	-23.237282250221316	-22.875241029486787
STOX1	-3.3573315688792653	-3.283555016434718	-3.319988034180399
PWWP2B	-2.965784117657738	-3.644819715076212	-3.5076690469430094
SVIL	-20.284182973610697	-19.546677437453333	-19.70937626320587
C10orf4	-1.4451588668188144	-1.5047909740353471	-1.4546091112362016
ATAD1	-2.6738228942379436	-2.695114243847641	-2.6426271826628382
PTPRE	0.6960088505550778	0.8276922865475291	0.869958309383643
IKZF5	-1.8378580850453055	-1.999489157668591	-1.9328271071766545
PFKP	-9.91083550290708	-9.989688719144876	-10.858597475309844
FLJ41350	-1.6265992663228852	-1.5032927208464346	-1.7790048796998272
LBX1	-0.9899882854590025	-1.2708472138808777	-1.1913257051573254
ADARB2	-12.1992766198049	-15.907509411976813	-12.973834746915214
C10orf41	-3.2750109937075025	-3.006138207252726	-3.2930698466235797
KCNMA1	-3.971723162059872	-5.298798696207229	-4.6149665711317835
CTBP2	-15.091538540040872	-17.113155527233264	-17.58979315082091
PPRC1	-1.8344767563708606	-1.839519557312177	-1.8157727040245044
PFKFB3	-0.7638962468978004	-0.8275774522638154	-0.44938094128404144
CREM	-5.688729121109291	-5.63183572777454	-5.656459181105903
PRKG1	-5.094551561126354	-4.8161397995768445	-5.794652249197732
CUGBP2	-1.8238569274973626	-1.8447819207674894	-1.8316955870106786
ASCC1	-1.3179182367052453	-1.2231800368333285	-1.363518443871567
LDB3	2.839855361271732	3.038889085814806	2.644634879087454
C10orf131	-2.3516603195430763	-2.277260872859568	-2.318155181400953
ZNF365	0.23826511773534936	0.27958282078358054	0.11028132180415073
ARID5B	-7.71556345945546	-7.649220469062105	-8.032016676447595
C10orf78	-1.2736468434014876	-1.181017654235445	-1.2383847639230787
ZEB1	-3.5820946880246156	-3.6309648851505383	-3.4941295438227313
LOC220930	-0.493564194529697	-0.5173191406217941	-0.4795748555134788
SEPHS1	-4.629787247009008	-4.575213786022284	-4.621503301396129
MGMT	-3.176862579781684	-3.3536216950518045	-3.237706409599687
PLCE1	-0.1540008789794719	-0.1646649445006362	-0.1581253161146977
USP6NL	-1.6831792946368018	-1.6770479341062985	-1.6800092710090888
LRRC27	-5.0359097915084705	-5.735785560118703	-4.665017229637051
VENTX	-5.0531640424269275	-4.638492436943279	-5.504203764558702
FBXO18	-1.729377989103591	-1.711143826636759	-1.6873391376097866
TAF3	-3.212085597408496	-3.0400341738964536	-2.7740642964502027
PPP1R3C	-2.140447106425015	-1.9472593392632422	-1.8177431759873177
ZNF37A	-0.4165839953646839	-0.3060376547375056	-0.3351086579958293
ITGB1	-3.5459544251468826	-3.1828050424966743	-3.2483033653700755
FBXL15	-0.0771314760709022	-0.7351605966165334	-0.11996854197717093
PSD	-3.0892321268765772	-2.74674211390825	-2.9621058226533448
EXOC6	-0.6876142487250566	-0.6287128739423005	-0.6906674717915943
MXI1	0.8486180021386576	0.9255284369313519	0.8556073832106778
CH25H	-0.9800035227483316	-0.7653294971455723	-0.8674582203896588
RBM17	-1.8708759011145426	-1.9441964191630907	-1.8730806714706334
ITIH5	-5.04961682602747	-5.756649238625247	-6.602008614911607
UPF2	-1.0120972765717846	-0.9386330916272272	-0.7706771500616753
FGFR2	-11.565504237160985	-11.90515584852683	-11.660822475160971
PANK1	-0.7618302935955954	-0.8813845727073611	-0.8093241201656676
VAX1	-0.3165907901271953	-0.3404641837964215	-0.031527463953950056
LCOR	-1.7189423859410569	-1.6282977819689877	-1.7503981861408693
MIR1915	1.2371594643018033	1.0520050723322092	0.8118668303953067
CSGALNACT2	0.7366799406488342	0.5766722755093511	0.4031704932712004
PARD3	-21.585875227957953	-20.64209744303156	-21.70353250381923
JMJD1C	-0.15770457637761828	-0.27105520010332496	-0.09543436968685817
TIAL1	1.448852501754702	1.6352948509709673	1.485195208477473
PGAM1	1.4705940732845268	1.648450766528695	1.3180514815233835
RBM20	-2.961430033400502	-3.154958698705165	-2.95026123531451
ATRNL1	-4.71544791304005	-4.851655914676737	-4.902705108814518
RAB11FIP2	-0.976923415835847	-0.9304934680120792	-0.9372582637738962
CXCL12	-1.4211354048203315	-1.8868117070074908	-1.5971479830050939
STK32C	-5.3869360907875965	-5.667503116938202	-4.566117377102487
MYST4	-8.378739771047435	-8.228499804859323	-8.541965739676423
EMX2OS	0.6226466647004625	0.5231454985192391	0.8423944720844152
CHAT	-1.076638198236575	-0.9228918279774828	-1.150021258468376
WDFY4	-3.870674151403556	-3.81306010181843	-3.886995372543517
CPEB3	-6.448158505756778	-6.356813835190669	-6.3630561824608804
FOXI2	-1.7684519122482547	-1.5393453378557689	-0.7381096505044018
FLJ45983	-4.553048782909689	-4.669270355643379	-4.446126166055128
C10orf105	1.340449117375666	1.3121119508963996	1.533726414532382
RPP30	-1.9171889695017297	-1.8960026604442655	-1.5763365985393143
FAM13C	-3.333106647050613	-3.5749677545447835	-3.308911988663849
GATA3	-5.185833752572191	-5.280807852777521	-5.279764499296336
WDR37	-16.36431541682404	-16.264182387620004	-16.627298097482065
SORBS1	-1.473357279863564	-1.4836756147891967	-1.4421846724060114
C10orf93	-2.7615885382371497	-2.7559468793333535	-3.2664732921678454
ZNF32	0.5461278186429268	0.5450049436515136	0.621718260367183
CDC2	-0.7239442094653888	-0.8570617292689975	-0.7569500425612854
CDK1	-0.10454088582873701	-0.2212932877202712	-0.11242821671709792
KIF11	-0.7886808166441754	-0.8668089687148219	-0.9740098284593977
CDNF	-1.4318778521014142	-1.5449999602437483	-1.494620227805105
HSPA14	-1.7249565297615428	-1.6114281916985076	-1.6722159186007919
SHOC2	-2.8971437219889986	-2.9837928716727	-2.9101992977554914
LDB1	-1.6870276637884007	-1.804748443099056	-1.6426828917780611
TUBGCP2	0.7208648511325467	0.622645310575826	0.7241093125185486
HMX3	3.382115815993345	3.1149752964096615	3.050245515062522
MIR2110	0.7207461208010715	0.6830783156610994	0.5024024947271631
IPMK	-0.9831955973858942	-0.911787024709276	-0.9975842071598117
RHOBTB1	-2.191971558709462	-1.692445709673314	-1.795879567442879
SORCS3	-5.3707197274139755	-5.447627162488185	-5.413976736117485
PDCD11	-0.06584444254700376	-0.0483326496670322	-0.012702715513364203
HPSE2	-3.5403975792040514	-3.384855007844762	-3.015075581463363
EGR2	-0.5603727524727973	-0.5094947162821163	-0.5371547952307422
SLC16A12	0.4275143215211215	0.5168148216893185	0.27676416778120405
ECHDC3	-0.6221715170281275	-0.879367686926784	-0.609065029865127
KIAA1217	-2.36736529212291	-2.6377737844395233	-2.478959742378388
HTRA1	-6.498825852377622	-5.7916993005059165	-5.822603889657916
CYP26C1	2.6327916807483276	2.868381862872989	3.4504548084528044
GAD2	-1.5454246951124317	-1.7151085057794404	-1.2326354549792122
NRP1	-9.581051443725217	-9.217315968860916	-9.43761801508726
MLLT10	-2.8854674643903664	-2.872271029042904	-2.759894528598208
GFRA1	-6.128226467867567	-6.121233959689459	-6.124378010267607
ENTPD7	0.3658682598820741	0.11033533522871276	0.34220225839825746
C10orf71	1.380460850572769	1.5035731085981254	1.1383907868450989
NEBL	-2.1348360128951405	-2.268632981566445	-2.3115505127772753
FAM21C	2.6139206820876253	2.6476660527139146	2.341616895086081
BMI1	-0.2787653082140431	-0.4375695960153046	-0.26780498422287086
MARVELD1	0.3158274761489606	0.25231547619175176	0.45121845516313874
ZNF22	2.1920074487328125	1.8511816728172676	2.2805561810074133
TLX1NB	-2.599382777923791	-2.607323403182792	-2.5567629255279405
CISD1	-2.5831591663485587	-2.6312645572876905	-2.5984387898335646
PLEKHA1	-0.8760036771046739	-0.9807364041750826	-0.8062517075749459
SLIT1	-0.359896177434751	-0.29588241175452534	-0.40063292385139554
BCCIP	-0.5031514505017773	-0.4376392791563315	-0.47582189748504233
UROS	-0.027883092345851297	-0.07886379555851264	-0.08855332163849317
PHYHIPL	-1.634222639766472	-1.9955634610901003	-1.706791399553393
DLG5	-5.13056692483763	-5.685079937890892	-5.338898669062277
PHYH	-1.2834017627003624	-1.255981177902273	-1.2301658302451803
MKX	-1.432728171150328	-1.3087485583769736	-1.5186222438363803
DCLRE1A	-2.3469796139312966	-2.343636245145357	-2.3509436357051396
NHLRC2	-1.1612986915200656	-1.1871587878141179	-1.1702923020713087
VPS26A	-1.3253827960603886	-1.3292365151108978	-1.3149159463834648
CASP7	0.644398476838329	0.6122295656066505	0.4553184324426834
PDSS1	-0.7971953830662221	-0.8826054919523789	-0.8667335148428126
C10orf119	-1.4350584004569786	-1.541532275651602	-1.740216585388292
NRG3	-10.622240077450284	-10.523070605160328	-11.213881954747192
DKK1	-1.518524166621377	-1.3504507608560905	-1.8390742793532115
PLXDC2	-7.504716085391445	-7.288902329607573	-7.3521789931102415
PTEN	-2.1087119735181936	-1.9646808953453547	-2.0460478425873307
DPYSL4	-3.3971624957664583	-3.6503237219096483	-3.687242239168495
PAX2	-3.5707338108684485	-3.4316755337707474	-3.2884742185562983
SLC18A3	-0.8488766690597216	-0.7000382305667047	-0.9552509851100548
TCERG1L	-10.449842087374508	-12.434420652349942	-9.65844946324335
SUFU	-5.96173908174117	-5.7777601908628595	-5.76287941400855
ST8SIA6	-3.593572989771123	-3.8514761252401652	-3.579875970329088
LOC282997	-3.4294174466812786	-3.400737801622663	-3.4673102278880346
PDCD4	2.1077179728261144	2.078589686321098	2.061403806686449
YME1L1	-0.1689285193882341	-0.1456242763329236	-0.16359766989887206
MASTL	-2.018716082612658	-1.991237353758784	-1.957061068530641
DDIT4	-1.4819816929710112	-1.7213382018551708	-1.3397125339502853
C10orf58	-0.03934995028485768	-0.2820577740589752	-0.18812079917819205
ZNF37B	-2.3999981956335987	-2.2731849079256223	-2.298515738141474
MAP3K8	-1.299218577802402	-1.626728050824582	-0.6067371428244981
NKX2-3	0.44433832482604824	0.16200032951424176	0.485107124349139
BNIP3	-1.1046452299154927	-0.8121794542602571	-0.96555177690339
MMRN2	-1.545352693684959	-1.8665791542146666	-1.5593616762395979
SFRP5	3.6868592396906403	3.4117969824485206	3.7807619820636007
PAOX	-4.025357503576556	-4.062016273944242	-4.246220618824231
CALHM2	0.6326286382741584	0.3438141100769242	0.7694790803203733
DDX50	-0.08860229080952768	-0.05733420963843377	-0.08954131122839384
ZNF248	0.05282458665309507	-0.014562600335678424	-0.03800791712755709
ADK	-2.5486310574092195	-2.711545539480403	-2.921839941153883
ZNF511	-3.894232038215986	-4.022745963228687	-3.9167959087166873
PDZD7	-4.438886797489433	-4.406755770237304	-4.572620834019487
NODAL	1.1361416036636098	1.268604639093743	1.2121558450341892
KAZALD1	-4.1464854307642165	-3.71469170943411	-4.292615079520767
OPTN	-3.1500200388855357	-3.2433078923495686	-3.1574975872031565
SYT15	-0.45573501651798304	-0.41879689515894397	-0.06537988793048927
ENKUR	-1.7284990322333424	-1.7657468342575364	-1.7535319745376416
THNSL1	-1.654500112213045	-1.6327341545509146	-1.6337179369139267
INPP5F	-2.8850418197872383	-2.9305865144260705	-2.6954803664804303
PTF1A	0.7844596728547021	0.6755909710046015	0.627639488514881
RBP4	-2.7286456451625387	-2.888852454201823	-2.4678292042172862
SNCG	-2.3888796222608613	-2.35929258824917	-2.3179690177850176
C10orf53	0.4689387941652228	0.01948463227261251	0.5347459939742641
C10orf54	-0.42181670946382677	-0.40248968128472407	-0.35788066376046185
SLC25A28	-1.1571292042077825	-0.9992689749949306	-0.9328036664519865
ACTR1A	-1.025555345839511	-0.9848525452490319	-1.198702341800268
AP3M1	-2.6762075680006725	-2.586135160690892	-2.681696795583652
ANKRD30A	-1.0438428156933672	-0.4708255832815219	-0.7131761887433352
CSTF2T	-0.9264887490731859	-1.2636487050982521	-1.194007205514444
IDE	-1.5968024904932667	-0.9607030358163702	-0.9830179275508777
KCNQ1	-3.641957997203773	-3.5555146734235628	-3.3595460093640455
KCNQ1OT1	-2.597149453223436	-2.4505239997820847	-2.423062141402098
SLC6A5	-1.0282555490818772	-0.8282250234515036	-0.6853958005327526
SYT7	-1.9899864486335606	-1.8822992394032618	-2.2375506636413114
VPS37C	-1.1240118294555703	-1.2679297376047158	-1.0651072944339155
KCNC1	-12.6137022817998	-12.296272323470351	-13.120088590367795
TSPAN18	2.009387007584482	1.078980849744351	1.9356338263547601
RHOD	1.566329704314791	2.026828755542087	1.5100206496004611
RHOG	-2.55329236870371	-2.429456986751835	-2.443324895135255
C11orf21	-0.41758943398502724	-0.4874332396925905	-0.10269972785820844
TSPAN32	-2.806547480413029	-2.8326726504694455	-2.827226314496499
KLC2	-0.04733855289674108	0.03527568614095158	0.0016901140539378819
FGF3	-0.23787801626732424	-0.08663736142063842	-0.18518585086342354
PAX6	-0.6135897369215256	-0.7575062953170126	-0.5351119804345158
ALX4	-2.8502233044314615	-2.406422589478801	-2.8745179583794576
MDK	-0.0018176755032213246	-0.03487159190866789	-0.02195629208769741
EED	-1.2508050614910085	-1.287966148497545	-1.282041197366026
SIPA1	-0.8359209789631138	-0.7522801880799004	-0.8808350130343341
PRR5L	1.5569362887008997	1.898453557791234	1.484256113021248
DGKZ	-0.28877850248033726	-0.25770526036006436	-0.26116435052058423
PHLDB1	3.556999941017306	3.27089480415643	3.6302160938363928
FANCF	1.6958061166121492	1.7498604631369254	1.7304165025282974
PELI3	-1.2938910517164008	-1.1904827935454505	-1.2671406293675407
PPFIA1	-7.780590699218778	-7.759823028264293	-7.897373293679147
ST5	-2.4954036103795962	-3.091044752575653	-2.7337007314723905
DBX1	0.7854080222887412	1.0792484503494462	0.6112021970134774
ARAP1	-2.132561237492373	-2.272592294382305	-2.0052550873997235
RNF214	-2.783841042655925	-2.7722806188067137	-2.761651249230125
C11orf35	-0.4783238380269094	-0.44974604910902005	-0.5287871060574376
PIH1D2	0.43694069267111835	0.4099358431027472	0.48345746630010505
PKP3	0.6609174249255089	1.4562213605907615	0.8260182580517725
INS-IGF2	12.102534592242598	12.04145953885794	12.086687466932633
IGF2	-4.446668435645189	-4.604598416264385	-4.690328575152045
MRGPRE	3.208068032209834	3.248158784025682	3.1224565910671087
H19	-6.315854191512432	-7.269814528100882	-7.66274515393592
FLJ32810	-6.894109103359918	-6.15598387877499	-7.170110814489419
CCND1	-6.80440996141436	-6.81017110482748	-7.067150745839474
ZDHHC5	-2.8729287245405306	-2.929007223972252	-2.8945457457153325
FADD	5.821647945660047	4.963085920370316	5.852916288156566
ANO1	-1.3218328536905763	-1.2103185947416246	-1.214640918655907
NADSYN1	-12.245753646361509	-12.293281810752843	-12.363600358406345
ZFP91-CNTF	-5.10495755591798	-5.0793042580208745	-5.118576436853123
NTM	5.216741482142929	5.493273034796986	5.531001132886558
LOC643923	0.09856947027551068	-0.29270599840742123	-0.2849419989155276
ELMOD1	-1.5180205004487126	-1.58724535370838	-1.6542702648771361
OAF	-2.366831294089276	-2.504185808821951	-2.346181166365121
TMEM126B	-1.4929266341519207	-1.6573079124611714	-1.5645514851381352
DLG2	-16.36979337415464	-15.956318430257848	-16.057445785837707
SBF2	-7.617372567664774	-7.854741663391716	-7.556774565563013
BDNF	-4.185374177152848	-3.813904151428313	-4.128708231125916
STT3A	-2.8420715143773125	-2.6474188175079307	-2.2870332177262953
ODZ4	-10.79362380334828	-12.511083847989092	-7.630091038151494
MYO7A	-7.694059699431169	-7.545812572866154	-6.895123772552726
BSCL2	3.297816513028835	3.0786352125390204	3.266920321953228
CD81	3.4485500966436984	3.6192352186484356	3.59440650573394
ETS1	-0.4372027604432431	-0.4765366060005934	-0.4696531015553752
SLC3A2	-2.6374115730903815	-2.586515964763521	-2.6445666634963247
SNORD26	0.7936427031329137	0.40647923894278665	0.8695220140104133
RPLP2	-1.270217912158839	-1.1935024518705908	-1.3540330217150047
CALCA	-0.6230803547201658	-2.109078063183745	-1.2196310977778535
MUC6	0.502542921671126	1.2893573438409918	0.07933317034924617
GRIA4	-3.2896271778703747	-3.2798099736059068	-3.222417083020788
FLI1	-0.9924072177333096	-1.1065974799877856	-0.6170213682198175
NR1H3	-0.07520684493843247	-0.16260002655250835	-0.05639569870350523
CD248	-4.598779869948613	-4.568193462405905	-4.376205218111721
NRXN2	-1.4135910461939534	-1.3231510863111093	-1.264670626381548
SLC43A3	2.406784569720547	2.12231366835924	2.2770260256567796
NELL1	-3.145026394807325	-3.7315252772147836	-3.6919232017388777
CEP57	-1.5158398491164873	-1.4652353744278492	-1.4783360774455803
MLL	-2.2699411390293127	-2.142527487771224	-2.1029603068738414
NFRKB	1.4014898038274075	1.1991334376937755	1.4837596077550648
CDKN1C	3.4289089480403696	2.696177510370504	3.5848924629263204
TRIM6-TRIM34	-0.5412100704376149	-0.9494017494286676	-0.8797389146443436
MIR192	-1.3250935118150127	-1.2454690622004942	-1.232059676862244
PRKRIR	-0.9926098613442612	-1.1057824000553267	-1.088407875798004
NEAT1	0.1443847431492577	0.6148759802683184	-0.04344955306293896
STK33	-2.841667748188988	-2.8875163151802306	-2.8732866109313755
ARHGEF12	-6.271663574737493	-6.077884020842459	-6.263620381319476
E2F8	-1.4330644903714518	-1.3919221569200613	-1.49146702716255
PSMA1	-3.3401001966947863	-3.553450224298605	-3.3139224174528
TSPAN4	-1.3045244018190267	-1.243767163929815	-1.4236254524742693
INPPL1	-3.0101455406491495	-3.1261717499122716	-3.0830097377840695
SHANK2	-2.6884836653405135	-2.851249291356079	-2.8263563368768985
ACCS	0.46476915214172443	0.5120666212026774	0.217946126646511
NDUFV1	1.0258745192736582	0.9955707001300498	1.0147119169165861
CAPN1	-7.900820996052933	-7.629020578824552	-7.897696814155838
PPME1	-1.2782758202938425	-1.3674019755857485	-1.2663070412992905
C2CD3	-3.003492007861333	-2.9362687467527517	-3.013339673258237
RNH1	-2.1941473861296408	-2.023146513801387	-2.350436155187411
ME3	0.43720906620702327	-0.19827124972299268	0.1444680744987333
PRPF19	-0.9297385499628045	-0.7539481953399259	-0.9468893681651854
OSBPL5	0.7728833515398427	1.0645888787341184	0.5630275652321339
TNKS1BP1	-0.9094762289985213	-1.139603997878264	-1.1714519808652089
NAV2	-2.346530432541318	-2.2859565218492346	-2.0631403334680316
ASCL2	5.906299090647469	5.905976907693748	5.5815683799820786
CXCR5	-2.092662541752714	-1.9652555985768074	-2.1279655726687277
ZFP91	-2.7485352950175117	-2.734784028599296	-2.757078422570866
LPXN	1.264143640418094	1.391541621443126	1.2861356762325706
MTA2	0.28026042893298253	1.076151259013921	0.5195242985034577
CTSD	-3.372970145117425	-4.261154332325752	-3.381357758219867
VPS26B	-3.034225071671428	-3.002297180463999	-2.8784591583669203
MUC5B	-1.8100471491154295	-1.7000994016079631	-1.549627509927284
MRPL49	1.6294437392409085	1.5979925912049053	1.6383142239903539
EIF3F	0.570733381637748	0.5248011668845043	0.5580403057204815
LOC338651	-3.055773836923333	-2.906236332983102	-2.8178650807382994
DRD4	0.3226613716580003	0.38552715835673695	0.4519480095391899
PSMD13	-3.0737634689084294	-3.08177655596528	-3.0255595895475396
ADAMTS8	-0.18741419311172222	-0.2980543149077422	0.10713485734519816
RAB1B	-2.2311709213226916	-2.2797564476853562	-2.157362885505008
CPT1A	-9.265278163233784	-9.23719290995657	-8.989232526042205
EFEMP2	-3.438816540135965	-3.250861666085748	-3.446814026902103
BARX2	-4.8968311399191595	-4.651225916714023	-4.9182368819624305
ALG9	0.2735037358263831	0.2163204082890565	0.37649509383430596
C11orf9	-1.37163201553981	-1.3748687646079467	-1.3586356231413792
FGF19	-0.4731603938797433	-0.6722699522219641	-0.500422100779462
ESRRA	-5.059238233729333	-5.05998975530986	-5.260410952059865
INS	3.125199819735402	1.8164958453943179	1.7655380276721486
TOLLIP	-3.028846885474269	-2.755764118428332	-2.9054255040177708
DHCR7	-7.188002157988338	-7.616560353741567	-7.669408533984742
NCAPD3	-4.541767393361954	-4.7767486839724995	-4.61583015583491
IRF7	2.6531197393032273	2.2486134724124147	2.347687732508243
CNTN5	-2.572136470220665	-2.5961490621649834	-2.441097948573585
FAM76B	-0.9933459336627972	-1.0541446717773406	-1.0232403756491617
BTBD18	3.312856165000502	3.1158337180086413	3.1719929434581884
AHNAK	-0.2862680635117247	-0.4499879420614821	-0.09437542077065901
NXF1	0.5123485155933872	0.13257671692544062	0.5702875925595181
ILK	-1.8705753038323127	-1.8818183499301997	-1.8658464966400776
RRP8	-0.960838493993436	-1.042099871148448	-0.9795672447803676
MIR1908	1.0639260163491049	0.9425954859803299	0.9320876961573771
USP35	-4.768772056317828	-5.193016662351726	-5.078445625746455
BAD	-2.715858133006782	-2.7869356373647647	-2.8678983965422638
CYB5R2	-3.8798449086038396	-3.2061244881148174	-3.207985410336209
CLP1	1.606172315515907	1.4952002947910923	1.563634208097039
USP28	-2.4664231069086693	-2.6206379570436704	-2.3749880181661123
ZBTB44	-1.5735717301739143	-2.8521053510656054	-1.783070112464389
MEN1	-0.00013282503891433426	0.14797878002362375	0.029053471343599303
LOC494141	0.5333341868909331	0.08379287898535771	-0.178164736092601
BCO2	-5.01736404351563	-4.935081453016693	-5.407122275455404
B3GAT1	-10.88854348791112	-10.740897568659106	-10.92293544632301
KDM2A	-3.7879279829025125	-3.9156042344073314	-3.8964482177790347
ARNTL	-4.896189341129613	-4.71148981137899	-4.688850539341651
NAP1L4	-2.680977523700467	-2.7115583309221347	-2.68395557143896
LRTOMT	0.11643032327549097	0.21400406903684183	0.20966065261854833
SNX32	-2.319687848562551	-2.4186333748521127	-2.1924590904197414
RSF1	-4.1027403140916565	-4.159139216997256	-3.2571761843247886
C11orf54	-3.5063921682700876	-3.614027578719392	-3.522443592118831
TAF1D	1.6920340115478505	1.69835844302654	1.6931770805321606
LRP4	-0.4622770767097472	-0.7372189352977304	-0.5312259087214912
ART5	0.09123442757424957	0.21713199571926503	0.11629244520432605
OVOL1	-1.434134368969626	-1.3906463167787604	-1.3381156009471449
PGAP2	-4.026573772375963	-4.028728326305828	-4.004135196501963
GNG3	-0.6666974353093235	-0.7365762819968263	-0.6767073035052483
FXYD2	-0.02490967626663589	-0.18564728863998756	-0.3348402550259009
MRGPRF	-0.01315608261637258	0.5580052431652317	0.6727654937099917
PATL1	-0.2826162537326031	-0.4821006036284656	-0.34632543993452214
MAP3K11	-6.895624523462128	-6.697108509505082	-6.789986297679325
BTG4	-6.330036346145435	-5.979586398250679	-6.864911009033115
SLCO2B1	0.9311727448870747	0.8489781422309522	0.2944219873892047
FTH1	-1.6021198924646713	-1.6031559844271357	-1.414670218159663
INSC	0.7311811005599915	0.6977437914335268	0.8359770173552974
LOC100133315	-4.055450001361809	-4.450045508118548	-4.248748068129349
MS4A4A	0.9548671387878199	1.2208407199719316	1.548619321014545
RRM1	-1.7877618957213934	-1.8555282191414384	-1.8649511550460969
RAB30	-3.776967342679135	-3.95708063110047	-3.926843789505117
CORO1B	-6.775612760218052	-6.632475986697947	-6.675925425757544
AP2A2	-1.8569371941596422	-2.34109216983143	-1.745946398510144
PHLDA2	1.3613563253604106	1.7258166628989007	1.2923822839033459
SYT8	-2.3321632486471886	-2.8141344406215705	-2.372307830788901
CADM1	-2.646015593613234	-3.673927444342607	-3.012280600926962
DKK3	-1.8436136412535662	-1.7546807352080582	-1.9238084957622523
SERGEF	-5.543898952884716	-5.823704825633837	-5.635612571048495
ZBTB16	-2.076745265411538	-1.644302452901027	-1.566054903281261
TP53AIP1	2.8650300316631565	3.0941689869478517	3.6602289250576674
ASAM	-5.5324658846387464	-5.671139590050769	-6.134041150734461
IGF2AS	-3.653741489316096	-3.9490196650254656	-2.957013321243858
PHRF1	-13.36310864707113	-13.445854470120924	-13.834465263658466
GDPD5	-2.3672360238020564	-2.431507673450389	-2.249664005239194
ACAD8	-3.2824827963151457	-3.1654759731233013	-3.2879214492434383
